    table_name     |   column_name   |     data_type     
 drug_gn_20231101  | LAST_BUY_COST   | double precision
 drug_gn_20231101  | TOTAL_COST      | double precision
 drug_gn_copy      | LAST_BUY_COST   | double precision
 drug_gn_copy      | TOTAL_COST      | double precision
 drug_gn_new       | LAST_BUY_COST   | double precision
 drug_gn_new       | TOTAL_COST      | double precision
 drug_gn_old       | LAST_BUY_COST   | double precision
 drug_gn_old       | TOTAL_COST      | double precision
 drug_vn           | BUY_UNIT_COST   | double precision
 drug_vn           | LAST_BUY_COST   | double precision
 drug_vn_backup    | BUY_UNIT_COST   | double precision
 drug_vn_backup    | LAST_BUY_COST   | double precision
 drug_vn_new       | BUY_UNIT_COST   | double precision
 drug_vn_new       | LAST_BUY_COST   | double precision
 drug_vnx          | BUY_UNIT_COST   | double precision
 drug_vnx          | LAST_BUY_COST   | double precision
 gf                | AMOUNT          | double precision
 inv_md            | TOTAL_COST      | double precision
 inv_md            | WA_COST         | numeric
 inv_md_backup     | TOTAL_COST      | double precision
 inv_md_c          | LOT_COST        | double precision
 inv_md_c          | PACK_COST       | numeric
 inv_md_c_20230716 | LOT_COST        | double precision
 inv_md_c_20230716 | PACK_COST       | numeric
 inv_md_c_backup   | LOT_COST        | double precision
 inv_md_c_backup   | PACK_COST       | numeric
 inv_md_c_copy     | LOT_COST        | double precision
 inv_md_c_copy     | PACK_COST       | numeric
 inv_md_copy       | TOTAL_COST      | double precision
 inv_rtn_c         | RETURN_COST     | double precision
 inv_rtn_c         | TOTAL_COST      | double precision
 inv_rtn_c         | UNIT_COST       | double precision
 med_inv           | allowZeroCost   | character
 med_inv           | cost            | character
 ms_ivo            | BUDGET_TYPE     | character
 ms_ivo            | TOTAL_COST      | double precision
 ms_ivo_c          | BUY_UNIT_COST   | double precision
 ms_ivo_c          | COST            | double precision
 ms_po             | BUDGET_TYPE     | character
 ms_po             | TOTAL_COST      | double precision
 ms_po             | TOTAL_COST_AD   | double precision
 ms_po             | TOTAL_COST_AV   | double precision
 ms_po             | TOTAL_COST_RCV  | double precision
 ms_po             | VAT_COST        | double precision
 ms_po_c           | BUY_UNIT_COST   | double precision
 ms_po_c           | COST            | double precision
 opd_h             | totalAmount     | character
 pack_ratio        | BUY_UNIT_COST   | double precision
 patmed            | amount          | double precision
 patmed            | unitCost        | double precision
 pre_ms_ivo        | AMOUNT          | double precision
 sm_po             | TOTAL_COST      | double precision
 sm_po_c           | BUY_UNIT_COST   | double precision
 sm_po_c           | COST            | double precision
 sm_po_c           | COST1           | double precision
 sm_po_c           | COST2           | double precision
 sm_po_c           | COST3           | double precision
 sm_po_c           | PACK_COST       | numeric
 sm_po_c           | WA_COST         | numeric
 sm_po_c_copy      | BUY_UNIT_COST   | double precision
 sm_po_c_copy      | COST            | double precision
 sm_po_c_copy      | COST1           | double precision
 sm_po_c_copy      | COST2           | double precision
 sm_po_c_copy      | COST3           | double precision
 sm_po_c_copy      | PACK_COST       | numeric
 sm_po_e           | COST            | double precision
(122 rows)

